"","gemeinde_nummer","gemeinde_name_x","total_2026","gemeinde_name_y","total_2025","diff","pourc_diff","abs_pourc_diff"
"1958",1705,"Neuheim",23.49,"Neuheim",30.68,7.19,23.44,23.44
"1959",1704,"Menzingen",22.61,"Menzingen",28.84,6.23,21.6,21.6
"1960",1702,"Cham",21.88,"Cham",28.84,6.96,24.13,24.13
"1961",1703,"Hünenberg",22.35,"Hünenberg",29.87,7.52,25.18,25.18
"1962",1707,"Risch",21.88,"Risch",28.84,6.96,24.13,24.13
"1963",1706,"Oberägeri",21.88,"Oberägeri",30.68,8.8,28.68,28.68
"1964",1709,"Unterägeri",21.88,"Unterägeri",28.84,6.96,24.13,24.13
"1965",1711,"Zug",21.88,"Zug",28.84,6.96,24.13,24.13
"1966",1031,"Hochdorf",22.83,"Hochdorf",29.92,7.09,23.7,23.7
"1967",1701,"Baar",21.88,"Baar",28.84,6.96,24.13,24.13
"1968",1708,"Steinhausen",22.23,"Steinhausen",28.02,5.79,20.66,20.66
"1969",3298,"Walenstadt",32.63,"Walenstadt",32.75,0.12,0.37,0.37
"1970",4591,"Matzingen",24.3,NA,NA,NA,NA,NA
"1971",345,"Wynau",33.13,"Wynau",36.83,3.7,10.05,10.05
"1972",295,"Horgen",27.91,"Horgen",28.72,0.81,2.82,2.82
"1973",151,"Erlenbach (ZH)",27.85,"Erlenbach (ZH)",31.11,3.26,10.48,10.48
"1974",154,"Küsnacht (ZH)",27.6,"Küsnacht (ZH)",31.11,3.5,11.25,11.25
"1975",161,"Zollikon",27.3,"Zollikon",30.8,3.49,11.33,11.33
"1976",69,"Wallisellen",29.51,"Wallisellen",30.51,1.01,3.31,3.31
"1977",1372,"Schwyz",28.27,"Schwyz",27.56,-0.71,-2.58,2.58
"1978",1371,"Sattel",28.27,"Sattel",27.56,-0.71,-2.58,2.58
"1979",1365,"Lauerz",28.27,"Lauerz",27.56,-0.71,-2.58,2.58
"1980",1375,"Unteriberg",28.27,"Unteriberg",27.56,-0.71,-2.58,2.58
"1981",1363,"Illgau",28.27,"Illgau",27.56,-0.71,-2.58,2.58
"1982",1367,"Muotathal",28.27,"Muotathal",27.77,-0.5,-1.8,1.8
"1983",1373,"Steinen",28.27,"Steinen",27.56,-0.71,-2.58,2.58
"1984",6058,"Fieschertal",24.39,"Fieschertal",23.69,-0.7,-2.95,2.95
"1985",6057,"Fiesch",24.39,"Fiesch",23.69,-0.7,-2.95,2.95
"1986",6056,"Ernen",24.39,"Ernen",23.69,-0.7,-2.95,2.95
"1987",6061,"Lax",24.39,"Lax",23.69,-0.7,-2.95,2.95
"1988",3986,"Tujetsch",26.28,"Tujetsch",27.5,1.22,4.44,4.44
"1989",1209,"Gurtnellen",25.07,"Gurtnellen",30.01,4.94,16.46,16.46
"1990",1211,"Isenthal",25.07,"Isenthal",30.01,4.94,16.46,16.46
"1991",1218,"Spiringen",25.07,"Spiringen",30.01,4.94,16.46,16.46
"1992",1213,"Schattdorf",25.07,"Schattdorf",30.01,4.94,16.46,16.46
"1993",1216,"Silenen",25.07,"Silenen",30.01,4.94,16.46,16.46
"1994",1203,"Attinghausen",25.07,"Attinghausen",30.01,4.94,16.46,16.46
"1995",1217,"Sisikon",25.07,"Sisikon",30.01,4.94,16.46,16.46
"1996",1201,"Altdorf (UR)",25.07,"Altdorf (UR)",30.01,4.94,16.46,16.46
"1997",1369,"Riemenstalden",25.07,"Riemenstalden",30.01,4.94,16.46,16.46
"1998",1214,"Seedorf (UR)",25.07,"Seedorf (UR)",30.01,4.94,16.46,16.46
"1999",1205,"Bürglen (UR)",25.07,"Bürglen (UR)",30.01,4.94,16.46,16.46
"2000",1207,"Flüelen",25.07,"Flüelen",30.01,4.94,16.46,16.46
"2001",1215,"Seelisberg",25.07,"Seelisberg",30.01,4.94,16.46,16.46
"2002",1219,"Unterschächen",25.07,"Unterschächen",30.01,4.94,16.46,16.46
"2003",1366,"Morschach",25.07,"Morschach",29.22,4.15,14.2,14.2
"2004",1220,"Wassen",25.07,"Wassen",30.01,4.94,16.46,16.46
"2005",2579,"Hägendorf",30.47,"Hägendorf",31.24,0.77,2.46,2.46
"2006",2578,"Gunzgen",30.47,"Gunzgen",31.24,0.77,2.46,2.46
"2007",2580,"Kappel (SO)",30.47,"Kappel (SO)",31.24,0.77,2.46,2.46
"2008",2571,"Boningen",30.47,"Boningen",31.24,0.77,2.46,2.46
"2009",1066,"Schwarzenberg",26.1,"Schwarzenberg",27.09,0.99,3.65,3.65
"2010",1059,"Kriens",26.28,"Kriens",24.19,-2.09,-8.64,8.64
"2011",1061,"Luzern",27.2,"Luzern",25.01,-2.19,-8.76,8.76
"2012",4039,"Remetschwil",26.36,"Remetschwil",29.86,3.49,11.69,11.69
"2013",3393,"Lütisburg",24.84,"Lütisburg",32.47,7.63,23.5,23.5
"2014",3392,"Kirchberg (SG)",25.15,"Kirchberg (SG)",31.26,6.12,19.58,19.58
"2015",3395,"Bütschwil-Ganterschwil",24.84,"Bütschwil-Ganterschwil",29.97,5.14,17.15,17.15
"2016",4271,"Aarburg",29.23,"Aarburg",32.48,3.25,10.01,10.01
"2017",5063,"Bedretto",26.76,NA,NA,NA,NA,NA
"2018",5254,"Mendrisio",30.41,"Mendrisio",31.19,0.78,2.5,2.5
"2019",6194,"Eischoll",24.44,"Eischoll",24.96,0.52,2.08,2.08
"2020",726,"Plateau de Diesse",34.21,"Plateau de Diesse",31.85,-2.36,-7.41,7.41
"2021",5581,"Belmont-sur-Lausanne",36.04,"Belmont-sur-Lausanne",38.3,2.26,5.9,5.9
"2022",6706,"Courchapoix",34.91,"Courchapoix",36.03,1.12,3.11,3.11
"2023",6712,"Develier",31.3,"Develier",31.94,0.65,2.04,2.04
"2024",5606,"Lutry",26.87,"Lutry",30.92,4.05,13.1,13.1
"2025",724,"Nods",34.95,"Nods",31.32,-3.63,-11.59,11.59
"2026",5588,"Paudex",23.47,"Paudex",26.71,3.24,12.13,12.13
"2027",446,"Tramelan",31.3,NA,NA,NA,NA,NA
"2028",5091,"Ascona",28.34,"Ascona",28.92,0.58,2.01,2.01
"2029",3792,"Bregaglia",18.41,"Bregaglia",15.73,-2.68,-17.04,17.04
"2030",3551,"Brusio",13.13,"Brusio",12.51,-0.62,-4.96,4.96
"2031",3804,"Buseno",30.11,"Buseno",35.54,5.43,15.28,15.28
"2032",3831,"Cama",29.65,"Cama",35.33,5.68,16.08,16.08
"2033",3832,"Grono",29.65,"Grono",36.33,6.68,18.39,18.39
"2034",3561,"Poschiavo",20.7,"Poschiavo",21.19,0.49,2.31,2.31
"2035",5266,"Stabio",26.14,"Stabio",26.45,0.3,1.13,1.13
"2036",3394,"Mosnang",28.13,"Mosnang",29.29,1.16,3.96,3.96
"2037",3405,"Jonschwil",27.26,"Jonschwil",28.61,1.35,4.72,4.72
"2038",1301,"Einsiedeln",26.39,"Einsiedeln",29.76,3.37,11.32,11.32
"2039",4039,"Remetschwil",27.6,"Remetschwil",29.86,2.26,7.57,7.57
"2040",4646,"Ermatingen",29.76,"Ermatingen",31.41,1.65,5.25,5.25
"2041",4831,"Müllheim",35.63,"Müllheim",32.65,-2.98,-9.13,9.13
"2042",4846,"Raperswilen",33,"Raperswilen",33.24,0.24,0.72,0.72
"2043",4072,"Niederwil (AG)",23.66,"Niederwil (AG)",25.58,1.92,7.51,7.51
"2044",321,"Aarwangen",30.85,"Aarwangen",32.04,1.19,3.71,3.71
"2045",731,"Aegerten",35.76,"Aegerten",40.65,4.88,12,12
"2046",732,"Bellmund",35.23,"Bellmund",36.55,1.32,3.61,3.61
"2047",4227,"Bettwil",27.33,"Bettwil",31.43,4.1,13.04,13.04
"2048",603,"Biglen",30.47,"Biglen",29.19,-1.28,-4.39,4.39
"2049",4024,"Birmenstorf (AG)",24.21,"Birmenstorf (AG)",26.85,2.64,9.83,9.83
"2050",573,"Brienz (BE)",28.73,"Brienz (BE)",28.95,0.22,0.76,0.76
"2051",733,"Brügg",34.06,"Brügg",34.41,0.35,1.02,1.02
"2052",385,"Diessbach bei Büren",32.88,"Diessbach bei Büren",34.25,1.37,4,4
"2053",4194,"Dintikon",25.53,"Dintikon",25.78,0.25,0.97,0.97
"2054",496,"Ins",36.88,"Ins",35.6,-1.28,-3.6,3.6
"2055",304,"Kallnach",30.16,"Kallnach",27.32,-2.84,-10.4,10.4
"2056",4170,"Laufenburg",29.1,"Laufenburg",27.55,-1.55,-5.63,5.63
"2057",NA,"Abwasser-",NA,NA,NA,NA,NA,NA
"2058",332,"Madiswil",32.66,"Madiswil",30.56,-2.11,-6.9,6.9
"2059",333,"Melchnau",28.21,"Melchnau",32.6,4.38,13.44,13.44
"2060",4009,"Muhen",32.26,"Muhen",45.44,13.18,29.01,29.01
"2061",743,"Nidau",34.7,"Nidau",33.31,-1.38,-4.14,4.14
"2062",981,"Niederbipp",25.73,"Niederbipp",28.44,2.71,9.53,9.53
"2063",619,"Oberdiessbach",28.49,"Oberdiessbach",33.86,5.37,15.86,15.86
"2064",392,"Pieterlen",34.03,"Pieterlen",32.85,-1.18,-3.59,3.59
"2065",745,"Port",32.43,"Port",32.25,-0.18,-0.56,0.56
"2066",337,"Roggwil (BE)",26.73,"Roggwil (BE)",30.78,4.05,13.16,13.16
"2067",746,"Safnern",35.36,"Safnern",34.68,-0.68,-1.96,1.96
"2068",4207,"Schafisheim",25.5,"Schafisheim",29.53,4.04,13.68,13.68
"2069",499,"Siselen",30.1,"Siselen",34.15,4.05,11.86,11.86
"2070",4177,"Sisseln",20.03,"Sisseln",24.24,4.22,17.41,17.41
"2071",4079,"Unterlunkhofen",25.8,"Unterlunkhofen",32.85,7.05,21.46,21.46
"2072",344,"Ursenbach",28.13,"Ursenbach",31.88,3.75,11.76,11.76
"2073",4121,"Villigen",28.68,"Villigen",27.07,-1.61,-5.95,5.95
"2074",594,"Wilderswil",32.13,"Wilderswil",31.95,-0.18,-0.56,0.56
"2075",4123,"Windisch",26.26,"Windisch",29.04,2.78,9.57,9.57
"2076",4046,"Wohlenschwil",26.84,"Wohlenschwil",32.99,6.15,18.64,18.64
"2077",4047,"Würenlingen",25.26,"Würenlingen",23.77,-1.5,-6.31,6.31
"2078",NA,"4183",NA,NA,NA,NA,NA,NA
"2079",4263,"Zeiningen",27.66,"Zeiningen",30.59,2.93,9.58,9.58
"2080",4083,"Zufikon",33.8,"Zufikon",33.57,-0.23,-0.69,0.69
"2081",3217,"Steinach",37.93,"Steinach",36.75,-1.18,-3.21,3.21
"2082",3211,"Berg (SG)",37.93,"Berg (SG)",37.75,-0.18,-0.48,0.48
"2083",3233,"Berneck",28.7,"Berneck",31.42,2.72,8.66,8.66
"2084",2853,"Maisprach",32.09,"Maisprach",34.14,2.05,6,6
"2085",4067,"Fischbach-Göslikon",24.51,"Fischbach-Göslikon",26.04,1.53,5.88,5.88
"2086",3035,"Reute (AR)",29.18,"Reute (AR)",34.3,5.11,14.9,14.9
"2087",3237,"Thal",27.96,"Thal",31.07,3.11,10.01,10.01
"2088",3295,"Quarten",31.7,"Quarten",34.24,2.54,7.42,7.42
"2089",4671,"Kreuzlingen",28.88,"Kreuzlingen",31.98,3.1,9.69,9.69
"2090",158,"Stäfa",27.38,"Stäfa",30.3,2.92,9.64,9.64
"2091",3102,"Gonten",27.57,"Gonten",29.35,1.78,6.06,6.06
"2092",3112,"Schwende-Rüte",27.57,"Schwende-Rüte",28.63,1.06,3.7,3.7
"2093",3101,"Appenzell",27.57,"Appenzell",28.63,1.06,3.7,3.7
"2094",3104,"Schlatt-Haslen",27.57,"Schlatt-Haslen",29.35,1.78,6.06,6.06
"2095",4881,"Amlikon-Bissegg",29.03,"Amlikon-Bissegg",29.79,0.76,2.55,2.55
"2096",3712,"Zillis-Reischen",11.47,"Zillis-Reischen",11.29,-0.18,-1.59,1.59
"2097",3701,"Andeer",13.47,"Andeer",13.29,-0.18,-1.35,1.35
"2098",3713,"Ferrera",13.47,"Ferrera",13.29,-0.18,-1.35,1.35
"2099",3711,"Rongellen",10.47,"Rongellen",10.29,-0.18,-1.75,1.75
"2100",3681,"Avers",13.97,"Avers",13.79,-0.18,-1.31,1.31
"2101",3715,"Muntogna da Schons",10.97,"Muntogna da Schons",10.79,-0.18,-1.67,1.67
"2102",291,"Andelfingen",28.18,"Andelfingen",24.9,-3.28,-13.17,13.17
"2103",3232,"Balgach",27.5,"Balgach",26.99,-0.51,-1.89,1.89
"2104",302,"Bargen (BE)",37.36,"Bargen (BE)",35.15,-2.22,-6.32,6.32
"2105",4062,"Berikon",25.84,"Berikon",27.87,2.03,7.28,7.28
"2106",4064,"Büttikon",29.3,"Büttikon",33.09,3.8,11.48,11.48
"2107",4545,"Diessenhofen",26.04,"Diessenhofen",27.81,1.77,6.36,6.36
"2108",3252,"Eichberg",30.51,"Eichberg",27.21,-3.3,-12.13,12.13
"2109",953,"Eriswil",35.9,"Eriswil",36.85,0.95,2.58,2.58
"2110",4476,"Erlen",34.93,"Erlen",34.93,0,0,0
"2111",4724,"Eschlikon",29.68,"Eschlikon",30.58,0.9,2.94,2.94
"2112",172,"Fehraltorf",25.58,"Fehraltorf",31.93,6.35,19.89,19.89
"2113",1342,"Galgenen",33.66,"Galgenen",31.89,-1.77,-5.55,5.55
"2114",6011,"Zwischbergen",9.64,"Zwischbergen",9.05,-0.59,-6.52,6.52
"2115",4656,"Güttingen",34.31,"Güttingen",32.73,-1.58,-4.83,4.83
"2116",152,"Herrliberg",29.36,"Herrliberg",29.68,0.32,1.08,1.08
"2117",4169,"Kaisten",25.18,"Kaisten",26.28,1.1,4.19,4.19
"2118",4030,"Killwangen",23.79,"Killwangen",30.33,6.54,21.56,21.56
"2119",3513,"Lantsch/Lenz",28.45,"Lantsch/Lenz",26.76,-1.69,-6.32,6.32
"2120",4033,"Mellingen",24.6,"Mellingen",27.48,2.88,10.48,10.48
"2121",4279,"Murgenthal",39.65,"Murgenthal",38.34,-1.32,-3.44,3.44
"2122",155,"Männedorf",25.03,"Männedorf",29.2,4.17,14.28,14.28
"2123",3424,"Oberbüren",34.49,"Oberbüren",34.54,0.05,0.14,0.14
"2124",4010,"Oberentfelden",30.91,"Oberentfelden",33.72,2.8,8.3,8.3
"2125",391,"Oberwil bei Büren",36.7,"Oberwil bei Büren",38.05,1.35,3.55,3.55
"2126",4074,"Oberwil-Lieli",26.58,"Oberwil-Lieli",27.33,0.75,2.74,2.74
"2127",3714,"Rheinwald",18.63,"Rheinwald",18.21,-0.42,-2.31,2.31
"2128",4206,"Rupperswil",30.3,"Rupperswil",29.4,-0.9,-3.06,3.06
"2129",6288,"Saas-Almagell",26.35,"Saas-Almagell",27.67,1.32,4.77,4.77
"2130",6290,"Saas-Fee",26.66,"Saas-Fee",27.77,1.12,4.03,4.03
"2131",3672,"Safiental",25.48,"Safiental",25.72,0.24,0.93,0.93
"2132",4851,"Salenstein",35.11,"Salenstein",34.23,-0.88,-2.57,2.57
"2133",3638,"Scharans",29.68,"Scharans",29.21,-0.46,-1.57,1.57
"2134",3514,"Schmitten (GR)",27.28,"Schmitten (GR)",26.83,-0.45,-1.68,1.68
"2135",4144,"Schöftland",27.38,"Schöftland",28.83,1.45,5.03,5.03
"2136",1346,"Schübelbach",34.34,"Schübelbach",34.11,-0.23,-0.67,0.67
"2137",6009,"Simplon",13.43,"Simplon",12.82,-0.62,-4.84,4.84
"2138",4040,"Spreitenbach",24.34,"Spreitenbach",28.49,4.15,14.57,14.57
"2139",6293,"Stalden (VS)",22.55,"Stalden (VS)",23.89,1.34,5.61,5.61
"2140",4210,"Staufen",26.61,"Staufen",36.05,9.44,26.19,26.19
"2141",3695,"Sufers",12.5,"Sufers",13.21,0.72,5.45,5.45
"2142",4506,"Sulgen",30.13,"Sulgen",32.18,2.05,6.37,6.37
"2143",3543,"Surses",27.75,"Surses",24.07,-3.68,-15.29,15.29
"2144",4145,"Teufenthal (AG)",31.1,"Teufenthal (AG)",31.65,0.56,1.77,1.77
"2145",4117,"Thalheim (AG)",25.46,"Thalheim (AG)",25.51,0.05,0.2,0.2
"2146",1347,"Tuggen",33.3,"Tuggen",34.07,0.77,2.26,2.26
"2147",6296,"Törbel",25.09,"Törbel",24.65,-0.44,-1.78,1.78
"2148",4179,"Ueken",24.05,"Ueken",29.65,5.6,18.89,18.89
"2149",6201,"Unterbäch",20.22,"Unterbäch",19.49,-0.73,-3.75,3.75
"2150",3946,"Untervaz",28.44,"Untervaz",27.81,-0.63,-2.27,2.27
"2151",1348,"Vorderthal",39.1,"Vorderthal",39.04,-0.06,-0.15,0.15
"2152",4871,"Wagenhausen",28.1,"Wagenhausen",27.12,-0.98,-3.61,3.61
"2153",1349,"Wangen (SZ)",33.5,"Wangen (SZ)",32.72,-0.78,-2.38,2.38
"2154",4621,"Warth-Weiningen",29.9,"Warth-Weiningen",30.31,0.42,1.39,1.39
"2155",4791,"Wuppenau",30.81,"Wuppenau",28.82,-1.99,-6.9,6.9
"2156",331,"Lotzwil",31.7,"Lotzwil",29.21,-2.48,-8.49,8.49
"2157",538,"Fraubrunnen",30.83,"Fraubrunnen",31.2,0.37,1.19,1.19
"2158",540,"Jegenstorf",30.83,"Jegenstorf",31.2,0.37,1.19,1.19
"2159",553,"Wiggiswil",30.83,"Wiggiswil",31.2,0.37,1.19,1.19
"2160",403,"Bäriswil",30.83,"Bäriswil",31.2,0.37,1.19,1.19
"2161",541,"Iffwil",30.83,"Iffwil",31.2,0.37,1.19,1.19
"2162",401,"Aefligen",30.82,"Aefligen",31.19,0.37,1.19,1.19
"2163",409,"Hindelbank",30.83,"Hindelbank",31.2,0.37,1.19,1.19
"2164",2457,"Messen",30.83,"Messen",31.2,0.37,1.19,1.19
"2165",533,"Bätterkinden",29.93,"Bätterkinden",29.45,-0.48,-1.63,1.63
"2166",411,"Kernenried",30.78,"Kernenried",31.15,0.37,1.19,1.19
"2167",2526,"Lohn-Ammannsegg",29.93,"Lohn-Ammannsegg",30.3,0.37,1.22,1.22
"2168",543,"Mattstetten",30.78,"Mattstetten",31.15,0.37,1.19,1.19
"2169",415,"Lyssach",30.83,"Lyssach",31.2,0.37,1.19,1.19
"2170",544,"Moosseedorf",30.93,"Moosseedorf",31.3,0.37,1.18,1.18
"2171",414,"Krauchthal",30.78,"Krauchthal",31.15,0.37,1.19,1.19
"2172",535,"Deisswil b. Münchenbuch.",30.83,"Deisswil b. Münchenbuch.",31.2,0.37,1.19,1.19
"2173",2465,"Buchegg",30.93,"Buchegg",34.47,3.54,10.27,10.27
"2174",551,"Urtenen-Schönbühl",30.83,"Urtenen-Schönbühl",31.2,0.37,1.19,1.19
"2175",310,"Rapperswil (BE)",29.93,"Rapperswil (BE)",31.67,1.74,5.49,5.49
"2176",557,"Zuzwil (BE)",30.83,"Zuzwil (BE)",31.2,0.37,1.19,1.19
"2177",420,"Rüdtligen-Alchenflüh",29.93,"Rüdtligen-Alchenflüh",30.3,0.37,1.22,1.22
"2178",2463,"Unterramsern",30.83,"Unterramsern",31.2,0.37,1.19,1.19
"2179",3292,"Flums",32.46,"Flums",33.37,0.91,2.73,2.73
"2180",6282,"Eisten",22.87,"Eisten",23.28,0.42,1.8,1.8
"2181",4781,"Wängi",28.16,"Wängi",29.02,0.87,3,3
"2182",3983,"Medel (Lucmagn)",27.93,"Medel (Lucmagn)",27.47,-0.46,-1.67,1.67
"2183",4691,"Münsterlingen",28.61,"Münsterlingen",27.1,-1.52,-5.61,5.61
"2184",4641,"Altnau",25.51,"Altnau",27.77,2.26,8.14,8.14
"2185",3231,"Au (SG)",28.93,"Au (SG)",29.51,0.58,1.97,1.97
"2186",4536,"Basadingen-Schlattingen",29.03,"Basadingen-Schlattingen",32.02,2.99,9.34,9.34
"2187",3312,"Benken (SG)",30.87,"Benken (SG)",31.77,0.91,2.86,2.86
"2188",22,"Benken (ZH)",30.31,"Benken (ZH)",28.15,-2.17,-7.71,7.71
"2189",4801,"Berlingen",30.56,"Berlingen",27.76,-2.8,-10.09,10.09
"2190",4716,"Bettwiesen",32.83,"Bettwiesen",35.53,2.7,7.6,7.6
"2191",4901,"Birwinken",29.73,"Birwinken",29.78,0.05,0.17,0.17
"2192",4643,"Bottighofen",30.8,"Bottighofen",31.08,0.28,0.9,0.9
"2193",4921,"Bussnang",25.46,"Bussnang",27.31,1.85,6.77,6.77
"2194",4911,"Bürglen (TG)",32.28,"Bürglen (TG)",30.95,-1.33,-4.3,4.3
"2195",3234,"Diepoldsau",29.79,"Diepoldsau",31.21,1.42,4.55,4.55
"2196",54,"Dietlikon",23.52,"Dietlikon",29.86,6.34,21.23,21.23
"2197",3212,"Eggersriet",32.33,"Eggersriet",36.88,4.55,12.34,12.34
"2198",4806,"Eschenz",27.72,"Eschenz",25.47,-2.25,-8.83,8.83
"2199",4561,"Felben-Wellhausen",29.08,"Felben-Wellhausen",31.53,2.45,7.77,7.77
"2200",NA,"H4",NA,NA,NA,NA,NA,NA
"2201",4571,"Gachnang",27.82,"Gachnang",31.71,3.89,12.27,12.27
"2202",3442,"Gaiserwald",35.92,"Gaiserwald",36.41,0.49,1.35,1.35
"2203",3444,"Waldkirch",35.32,"Waldkirch",33.28,-2.04,-6.13,6.13
"2204",4651,"Gottlieben",32.06,"Gottlieben",33.98,1.92,5.65,5.65
"2205",4811,"Herdern",32.43,"Herdern",30.63,-1.8,-5.88,5.88
"2206",4495,"Hohentannen",28.55,"Hohentannen",32.81,4.26,12.98,12.98
"2207",4590,"Hüttlingen",36.55,NA,NA,NA,NA,NA
"2208",4821,"Hüttwilen",28.13,"Hüttwilen",26.38,-1.75,-6.63,6.63
"2209",3952,"Jenins",29.01,"Jenins",27.89,-1.12,-4.02,4.02
"2210",4501,"Kradolf-Schönenberg",32.9,"Kradolf-Schönenberg",32.93,0.03,0.09,0.09
"2211",4683,"Lengwil",38.37,"Lengwil",43.12,4.75,11.02,11.02
"2212",4826,"Mammern",28.95,"Mammern",26.25,-2.7,-10.29,10.29
"2213",3253,"Marbach (SG)",30.83,"Marbach (SG)",30.19,-0.64,-2.12,2.12
"2214",3293,"Mels",26.9,"Mels",27.01,0.12,0.44,0.44
"2215",4941,"Märstetten",32.18,"Märstetten",29.47,-2.71,-9.2,9.2
"2216",3214,"Mörschwil",27.34,"Mörschwil",26.8,-0.55,-2.05,2.05
"2217",4601,"Neunforn",31.52,"Neunforn",28.39,-3.13,-11.03,11.03
"2218",3254,"Oberriet (SG)",30.55,"Oberriet (SG)",31.57,1.02,3.23,3.23
"2219",3255,"Rebstein",30.24,"Rebstein",31.59,1.35,4.27,4.27
"2220",3035,"Reute (AR)",30.24,"Reute (AR)",34.3,4.05,11.81,11.81
"2221",3216,"Rorschacherberg",32.46,"Rorschacherberg",31.28,-1.18,-3.77,3.77
"2222",3256,"Rüthi (SG)",31.42,"Rüthi (SG)",34.4,2.98,8.66,8.66
"2223",4546,"Schlatt (TG)",32.47,"Schlatt (TG)",34.55,2.08,6.02,6.02
"2224",3217,"Steinach",32.02,"Steinach",36.75,4.73,12.87,12.87
"2225",4776,"Tobel-Tägerschen",33.01,"Tobel-Tägerschen",33.57,0.57,1.7,1.7
"2226",4696,"Tägerwilen",29.03,"Tägerwilen",30.89,1.86,6.02,6.02
"2227",3218,"Tübach",32.46,"Tübach",27.21,-5.25,-19.29,19.29
"2228",4616,"Uesslingen-Buch",36.13,"Uesslingen-Buch",35.65,-0.48,-1.35,1.35
"2229",3506,"Vaz/Obervaz",31.78,"Vaz/Obervaz",33.37,1.59,4.76,4.76
"2230",3297,"Vilters-Wangs",26.23,"Vilters-Wangs",26.32,0.09,0.34,0.34
"2231",3444,"Waldkirch",33.61,"Waldkirch",33.28,-0.33,-0.99,0.99
"2232",3238,"Widnau",27.14,"Widnau",26.72,-0.42,-1.57,1.57
"2233",4951,"Wigoltingen",31.56,"Wigoltingen",31.11,-0.45,-1.45,1.45
"2234",4786,"Wilen (TG)",35.53,"Wilen (TG)",33.45,-2.08,-6.22,6.22
"2235",3204,"Wittenbach",32.96,"Wittenbach",33.89,0.93,2.74,2.74
"2236",4701,"Wäldi",34.03,"Wäldi",32.23,-1.8,-5.58,5.58
"2237",3426,"Zuzwil (SG)",32.39,"Zuzwil (SG)",32.85,0.46,1.4,1.4
"2238",NA,"3201",NA,NA,NA,NA,NA,NA
"2239",5590,"Pully",32.84,"Pully",34.4,1.56,4.53,4.53
"2240",700,"Moutier",32.96,"Moutier",33.63,0.67,1.99,1.99
"2241",5938,"Yverdon-les-Bains",36.42,"Yverdon-les-Bains",34.71,-1.72,-4.96,4.96
"2242",NA,"3835",NA,NA,NA,NA,NA,NA
"2243",NA,"H4",NA,NA,NA,NA,NA,NA
"2244",4666,"Kemmental",36.28,"Kemmental",35.8,-0.48,-1.34,1.34
"2245",3236,"St. Margrethen",27.26,"St. Margrethen",30.63,3.37,11,11
"2246",3215,"Rorschach",26.43,"Rorschach",29.73,3.3,11.1,11.1
"2247",4891,"Berg (TG)",33.07,"Berg (TG)",33.12,0.05,0.15,0.15
"2248",4486,"Hauptwil-Gottshaus",30.36,"Hauptwil-Gottshaus",33.13,2.77,8.36,8.36
"2249",4711,"Affeltrangen",28.4,"Affeltrangen",28.76,0.37,1.29,1.29
"2250",3235,"Rheineck",34.3,"Rheineck",30.07,-4.23,-14.07,14.07
"2251",200,"Wangen-Brüttisellen",29.03,"Wangen-Brüttisellen",29.16,0.13,0.45,0.45
